Valve Characterization 11/03/19 12:20 PM
STEPPER MOTOR POSITION(STEPS FROM CLOSED) , PRESSURE TRANSDUCER READING (RAW)
12:16:49.504 -> 0,308
12:16:49.504 -> 0,309
12:16:49.504 -> 0,309
12:16:49.572 -> 0,309
12:16:49.572 -> 0,307
12:16:49.572 -> 0,309
12:16:49.572 -> 0,309
12:16:49.572 -> 0,310
12:16:49.678 -> 0,308
12:16:49.678 -> 0,307
12:16:49.678 -> 0,308
12:16:49.678 -> 0,307
12:16:49.746 -> 0,309
12:16:49.746 -> 0,309
12:16:49.746 -> 0,308
12:16:49.746 -> 0,309
12:16:49.746 -> 0,308
12:16:49.847 -> 0,309
12:16:49.847 -> 0,307
12:16:49.847 -> 0,307
12:16:49.847 -> 0,308
12:16:49.847 -> 0,309
12:16:49.957 -> 0,310
12:16:49.957 -> 0,309
12:16:49.957 -> 0,307
12:16:49.957 -> 0,308
12:16:50.025 -> 0,308
12:16:50.025 -> 0,309
12:16:50.025 -> 0,308
12:16:50.025 -> 0,308
12:16:50.025 -> 0,309
12:16:50.130 -> 0,310
12:16:50.130 -> 0,308
12:16:50.130 -> 0,308
12:16:50.130 -> 0,308
12:16:50.233 -> 0,309
12:16:50.233 -> 0,309
12:16:50.233 -> 0,310
12:16:50.233 -> 0,309
12:16:50.233 -> 0,309
12:16:50.307 -> 0,308
12:16:50.307 -> 0,309
12:16:50.307 -> 0,309
12:16:50.307 -> 0,308
12:16:50.416 -> 0,308
12:16:50.416 -> 0,308
12:16:50.416 -> 0,308
12:16:50.416 -> 0,309
12:16:50.416 -> 0,308
12:16:50.489 -> 0,308
12:16:50.489 -> 0,309
12:16:50.489 -> 0,309
12:16:50.489 -> 0,309
12:16:50.489 -> 0,308
12:16:50.593 -> 0,309
12:16:50.593 -> 0,308
12:16:50.593 -> 0,308
12:16:50.593 -> 0,308
12:16:50.695 -> 0,308
12:16:50.695 -> 0,308
12:16:50.695 -> 0,309
12:16:50.695 -> 0,309
12:16:50.695 -> 0,309
12:16:50.767 -> 0,309
12:16:50.767 -> 0,307
12:16:50.767 -> 0,308
12:16:50.767 -> 0,309
12:16:50.875 -> 0,309
12:16:50.875 -> 0,309
12:16:50.875 -> 0,309
12:16:50.875 -> 0,309
12:16:50.875 -> 0,310
12:16:50.947 -> 0,309
12:16:50.947 -> 0,308
12:16:50.947 -> 0,308
12:16:50.947 -> 0,309
12:16:51.053 -> 0,309
12:16:51.053 -> 0,309
12:16:51.053 -> 0,308
12:16:51.053 -> 0,308
12:16:51.053 -> 0,308
12:16:51.154 -> 0,309
12:16:51.154 -> 0,309
12:16:51.154 -> 0,309
12:16:51.154 -> 0,309
12:16:51.154 -> 0,308
12:16:51.226 -> 0,308
12:16:51.226 -> 0,310
12:16:51.226 -> 0,307
12:16:51.226 -> 0,307
12:16:51.337 -> 0,308
12:16:51.337 -> 0,308
12:16:51.337 -> 0,309
12:16:51.337 -> 0,309
12:16:51.337 -> 0,309
12:16:51.404 -> 0,309
12:16:51.404 -> 0,310
12:16:51.404 -> 0,309
12:16:51.404 -> 0,309
12:16:51.514 -> 0,310
12:16:51.514 -> 0,309
12:16:51.514 -> 0,310
12:16:51.514 -> 0,309
12:16:51.514 -> 0,309
12:16:51.584 -> 0,308
12:16:51.584 -> 0,308
12:16:51.584 -> 0,309
12:16:51.584 -> 0,310
12:16:51.694 -> 0,308
12:16:51.694 -> 0,307
12:16:51.694 -> 0,308
12:16:51.694 -> 0,308
12:16:51.694 -> 0,309
12:16:51.765 -> 0,309
12:16:51.765 -> 0,309
12:16:51.765 -> 0,309
12:16:51.765 -> 0,311
12:16:51.765 -> 0,309
12:16:51.867 -> 0,309
12:16:51.867 -> 0,307
12:16:51.867 -> 0,309
12:16:51.867 -> 0,310
12:16:51.972 -> 0,308
12:16:51.972 -> 0,308
12:16:51.972 -> 0,309
12:16:51.972 -> 0,309
12:16:51.972 -> 0,311
12:16:52.043 -> 0,310
12:16:52.043 -> 0,308
12:16:52.043 -> 0,309
12:16:52.043 -> 0,310
12:16:52.151 -> 0,310
12:16:52.151 -> 0,310
12:16:52.151 -> 0,310
12:16:52.151 -> 0,309
12:16:52.151 -> 0,309
12:16:52.220 -> 0,309
12:16:52.220 -> 0,309
12:16:52.220 -> 0,309
12:16:52.220 -> 0,308
12:16:52.324 -> 0,310
12:16:52.324 -> 0,308
12:16:52.324 -> 0,309
12:16:52.324 -> 0,308
12:16:52.324 -> 0,308
12:16:52.428 -> 0,310
12:16:52.428 -> 0,309
12:16:52.428 -> 0,310
12:16:52.428 -> 0,309
12:16:52.428 -> 0,309
12:16:52.498 -> 0,310
12:16:52.498 -> 0,308
12:16:52.498 -> 0,308
12:16:52.498 -> 0,308
12:16:52.606 -> 0,308
12:16:52.606 -> 0,308
12:16:52.606 -> 0,309
12:16:52.606 -> 0,309
12:16:52.606 -> 0,309
12:16:52.674 -> 0,308
12:16:52.674 -> 0,309
12:16:52.674 -> 0,310
12:16:52.674 -> 0,309
12:16:52.785 -> 0,309
12:16:52.785 -> 0,309
12:16:52.785 -> 0,309
12:16:52.785 -> 0,310
12:16:52.785 -> 0,308
12:16:52.855 -> 0,308
12:16:52.855 -> 0,309
12:16:52.855 -> 0,310
12:16:52.855 -> 0,309
12:16:52.958 -> 0,309
12:16:52.958 -> 0,308
12:16:52.958 -> 0,310
12:16:52.958 -> 0,309
12:16:52.958 -> 0,309
12:16:53.059 -> 0,309
12:16:53.059 -> 0,310
12:16:53.059 -> 0,309
12:16:53.059 -> 0,309
12:16:53.059 -> 0,310
12:16:53.131 -> 0,310
12:16:53.131 -> 0,307
12:16:53.131 -> 0,308
12:16:53.131 -> 0,309
12:16:53.234 -> 0,309
12:16:53.234 -> 0,309
12:16:53.234 -> 0,308
12:16:53.234 -> 0,309
12:16:53.234 -> 0,308
12:16:53.339 -> 0,309
12:16:53.339 -> 0,309
12:16:53.339 -> 0,309
12:16:53.339 -> 0,309
12:16:53.407 -> 0,309
12:16:53.407 -> 0,310
12:16:53.407 -> 0,310
12:16:53.407 -> 0,309
12:16:53.407 -> 0,307
12:16:53.520 -> 0,309
12:16:53.520 -> 0,309
12:16:53.520 -> 0,310
12:16:53.520 -> 0,309
12:16:53.589 -> 0,308
12:16:53.589 -> 0,309
12:16:53.589 -> 0,310
12:16:53.589 -> 0,309
12:16:53.589 -> 0,309
12:16:53.696 -> 0,310
12:16:53.696 -> 0,310
12:16:53.696 -> 0,310
12:16:53.696 -> 0,309
12:16:53.696 -> 0,309
12:16:53.799 -> 0,309
12:16:53.799 -> 0,309
12:16:53.799 -> 0,308
12:16:53.799 -> 0,308
12:16:53.869 -> 0,309
12:16:53.869 -> 0,309
12:16:53.869 -> 0,309
12:16:53.869 -> 0,309
12:16:53.869 -> 0,308
12:16:53.970 -> 0,308
12:16:53.970 -> 0,308
12:16:53.970 -> 0,309
12:16:53.970 -> 0,311
12:16:54.080 -> 0,310
12:16:54.080 -> 0,310
12:16:54.080 -> 0,309
12:16:54.080 -> 0,309
12:16:54.080 -> 0,310
12:16:54.153 -> 0,309
12:16:54.153 -> 0,308
12:16:54.153 -> 0,308
12:16:54.153 -> 0,310
12:16:54.256 -> 0,310
12:16:54.256 -> 0,310
12:16:54.256 -> 0,309
12:16:54.256 -> 0,308
12:16:54.256 -> 0,310
12:16:54.325 -> 0,309
12:16:54.325 -> 0,310
12:16:54.325 -> 0,310
12:16:54.325 -> 0,309
12:16:54.325 -> 0,310
12:16:54.428 -> 0,310
12:16:54.428 -> 0,310
12:16:54.428 -> 0,308
12:16:54.428 -> 0,308
12:16:54.536 -> 0,310
12:16:54.536 -> 0,310
12:16:54.536 -> 0,310
12:16:54.536 -> 0,309
12:16:54.536 -> 0,308
12:16:54.605 -> 0,309
12:16:54.605 -> 0,310
12:16:54.605 -> 0,310
12:16:54.605 -> 0,310
12:16:54.716 -> 0,310
12:16:54.716 -> 0,310
12:16:54.716 -> 0,311
12:16:54.716 -> 0,309
12:16:54.716 -> 0,309
12:16:54.787 -> 0,309
12:16:54.787 -> 0,308
12:16:54.787 -> 0,309
12:16:54.787 -> 0,310
12:16:54.895 -> 0,309
12:16:54.895 -> 0,309
12:16:54.895 -> 0,309
12:16:54.895 -> 0,309
12:16:54.895 -> 0,310
12:16:54.996 -> 0,310
12:16:54.996 -> 0,309
12:16:54.996 -> 0,310
12:16:54.996 -> 0,310
12:16:54.996 -> 0,310
12:16:55.068 -> 0,307
12:16:55.068 -> 0,309
12:16:55.068 -> 0,309
12:16:55.068 -> 0,310
12:16:55.174 -> 0,310
12:16:55.174 -> 0,309
12:16:55.174 -> 0,309
12:16:55.174 -> 0,310
12:16:55.174 -> 0,310
12:16:55.247 -> 0,309
12:16:55.247 -> 0,309
12:16:55.247 -> 0,309
12:16:55.247 -> 0,309
12:16:55.354 -> 0,311
12:16:55.354 -> 0,310
12:16:55.354 -> 0,309
12:16:55.354 -> 0,309
12:16:55.354 -> 0,309
12:16:55.421 -> 0,310
12:16:55.421 -> 0,309
12:16:55.421 -> 0,309
12:16:55.421 -> 0,309
12:16:55.526 -> 0,310
12:16:55.526 -> 0,310
12:16:55.526 -> 0,308
12:16:55.526 -> 0,309
12:16:55.526 -> 0,309
12:16:55.631 -> 0,310
12:16:55.631 -> 0,310
12:16:55.631 -> 0,309
12:16:55.631 -> 0,310
12:16:55.631 -> 0,309
12:16:55.702 -> 0,309
12:16:55.702 -> 0,310
12:16:55.702 -> 0,310
12:16:55.702 -> 0,309
12:16:55.804 -> 0,309
12:16:55.804 -> 0,310
12:16:55.804 -> 0,310
12:16:55.804 -> 0,310
12:16:55.804 -> 0,308
12:16:55.871 -> 0,309
12:16:55.871 -> 0,310
12:16:55.871 -> 0,310
12:16:55.871 -> 0,310
12:16:55.978 -> 0,309
12:16:55.978 -> 0,309
12:16:55.978 -> 0,312
12:16:55.978 -> 0,310
12:16:55.978 -> 0,310
12:16:56.079 -> 0,310
12:16:56.079 -> 0,310
12:16:56.079 -> 0,311
12:16:56.079 -> 0,310
12:16:56.151 -> 0,310
12:16:56.151 -> 0,311
12:16:56.151 -> 0,309
12:16:56.151 -> 0,309
12:16:56.151 -> 0,311
12:16:56.255 -> 0,310
12:16:56.255 -> 0,309
12:16:56.255 -> 0,310
12:16:56.255 -> 0,310
12:16:56.255 -> 0,312
12:16:56.327 -> 0,309
12:16:56.327 -> 0,310
12:16:56.327 -> 0,309
12:16:56.327 -> 0,311
12:16:56.435 -> 0,310
12:16:56.435 -> 0,310
12:16:56.435 -> 0,309
12:16:56.435 -> 0,310
12:16:56.435 -> 0,309
12:16:56.544 -> 0,309
12:16:56.544 -> 0,309
12:16:56.544 -> 0,310
12:16:56.544 -> 0,310
12:16:56.616 -> 0,311
12:16:56.616 -> 0,310
12:16:56.616 -> 0,311
12:16:56.616 -> 0,309
12:16:56.616 -> 0,310
12:16:56.722 -> 0,310
12:16:56.722 -> 0,310
12:16:56.722 -> 0,310
12:16:56.722 -> 0,310
12:16:56.792 -> 0,309
12:16:56.792 -> 0,310
12:16:56.792 -> 0,310
12:16:56.792 -> 0,309
12:16:56.792 -> 0,309
12:16:56.901 -> 0,309
12:16:56.901 -> 0,310
12:16:56.901 -> 0,311
12:16:56.901 -> 0,311
12:16:56.901 -> 0,311
12:16:56.976 -> 0,309
12:16:56.976 -> 0,310
12:16:56.976 -> 0,309
12:16:56.976 -> 0,311
12:16:57.084 -> 0,309
12:16:57.084 -> 0,309
12:16:57.084 -> 0,309
12:16:57.084 -> 0,312
12:16:57.084 -> 0,309
12:16:57.155 -> 0,309
12:16:57.155 -> 0,308
12:16:57.155 -> 0,310
12:16:57.155 -> 0,310
12:16:57.261 -> 0,310
12:16:57.261 -> 0,310
12:16:57.261 -> 0,309
12:16:57.261 -> 0,310
12:16:57.261 -> 0,309
12:16:57.334 -> 0,309
12:16:57.334 -> 0,310
12:16:57.334 -> 0,309
12:16:57.334 -> 0,310
12:16:57.440 -> 0,311
12:16:57.440 -> 0,309
12:16:57.440 -> 0,309
12:16:57.440 -> 0,308
12:16:57.440 -> 0,310
12:16:57.548 -> 0,311
12:16:57.548 -> 0,310
12:16:57.548 -> 0,310
12:16:57.548 -> 0,309
12:16:57.548 -> 0,311
12:16:57.623 -> 0,309
12:16:57.623 -> 0,309
12:16:57.623 -> 0,310
12:16:57.623 -> 0,310
12:16:57.732 -> 0,310
12:16:57.732 -> 0,311
12:16:57.732 -> 0,310
12:16:57.732 -> 0,309
12:16:57.732 -> 0,309
12:16:57.808 -> 0,310
12:16:57.808 -> 0,311
12:16:57.808 -> 0,311
12:16:57.808 -> 0,310
12:16:57.908 -> 0,310
12:16:57.908 -> 0,310
12:16:57.908 -> 0,312
12:16:57.908 -> 0,309
12:16:57.908 -> 0,309
12:16:57.977 -> 0,309
12:16:57.977 -> 0,310
12:16:57.977 -> 0,310
12:16:57.977 -> 0,310
12:16:58.083 -> 0,310
12:16:58.083 -> 0,309
12:16:58.083 -> 0,309
12:16:58.083 -> 0,311
12:16:58.083 -> 0,310
12:16:58.188 -> 0,311
12:16:58.188 -> 0,310
12:16:58.188 -> 0,310
12:16:58.188 -> 0,311
12:16:58.188 -> 0,309
12:16:58.278 -> 0,310
12:16:58.278 -> 0,310
12:16:58.278 -> 0,308
12:16:58.278 -> 0,311
12:16:58.347 -> 0,311
12:16:58.347 -> 0,310
12:16:58.347 -> 0,311
12:16:58.347 -> 0,311
12:16:58.347 -> 0,311
12:16:58.452 -> 0,311
12:16:58.452 -> 0,310
12:16:58.452 -> 0,312
12:16:58.452 -> 0,310
12:16:58.559 -> 0,312
12:16:58.559 -> 0,310
12:16:58.559 -> 0,311
12:16:58.559 -> 0,308
12:16:58.559 -> 0,310
12:16:58.627 -> 0,310
12:16:58.627 -> 0,310
12:16:58.627 -> 0,311
12:16:58.627 -> 0,309
12:16:58.738 -> 0,311
12:16:58.738 -> 0,309
12:16:58.738 -> 0,309
12:16:58.738 -> 0,310
12:16:58.738 -> 0,310
12:16:58.810 -> 0,310
12:16:58.810 -> 0,312
12:16:58.810 -> 0,310
12:16:58.810 -> 0,311
12:16:58.810 -> 0,308
12:16:58.918 -> 0,309
12:16:58.918 -> 0,310
12:16:58.918 -> 0,310
12:16:58.918 -> 0,310
12:16:58.990 -> 0,310
12:16:58.990 -> 0,310
12:16:58.990 -> 0,311
12:16:58.990 -> 0,311
12:16:58.990 -> 0,310
12:16:59.094 -> 0,310
12:16:59.094 -> 0,311
12:16:59.094 -> 0,311
12:16:59.094 -> 0,310
12:16:59.194 -> 0,311
12:16:59.194 -> 0,311
12:16:59.194 -> 0,310
12:16:59.194 -> 0,311
12:16:59.194 -> 0,310
12:16:59.263 -> 0,311
12:16:59.263 -> 0,311
12:16:59.263 -> 0,311
12:16:59.263 -> 0,311
12:16:59.374 -> 0,311
12:16:59.374 -> 0,309
12:16:59.374 -> 0,309
12:16:59.374 -> 0,311
12:16:59.374 -> 0,310
12:16:59.445 -> 0,310
12:16:59.445 -> 0,310
12:16:59.445 -> 0,310
12:16:59.445 -> 0,311
12:16:59.445 -> 0,311
12:16:59.554 -> 0,310
12:16:59.554 -> 0,310
12:16:59.554 -> 0,310
12:16:59.554 -> 0,311
12:16:59.628 -> 0,313
12:16:59.628 -> 0,311
12:16:59.628 -> 0,312
12:16:59.628 -> 0,309
12:16:59.628 -> 0,309
12:16:59.732 -> 0,311
12:16:59.732 -> 0,310
12:16:59.732 -> 0,309
12:16:59.732 -> 0,310
12:16:59.839 -> 0,310
12:16:59.839 -> 0,311
12:16:59.839 -> 0,311
12:16:59.839 -> 0,310
12:16:59.839 -> 0,310
12:16:59.910 -> 0,311
12:16:59.910 -> 0,313
12:16:59.910 -> 0,312
12:16:59.910 -> 0,311
12:17:00.018 -> 0,310
12:17:00.018 -> 0,310
12:17:00.018 -> 0,310
12:17:00.018 -> 0,311
12:17:00.018 -> 0,311
12:17:00.089 -> 0,311
12:17:00.089 -> 0,311
12:17:00.089 -> 0,311
12:17:00.089 -> 0,311
12:17:00.089 -> 0,309
12:17:00.197 -> 0,310
12:17:00.197 -> 0,311
12:17:00.197 -> 0,311
12:17:00.197 -> 0,310
12:17:00.270 -> 0,311
12:17:00.270 -> 0,310
12:17:00.270 -> 0,312
12:17:00.270 -> 0,311
12:17:00.270 -> 0,310
12:17:00.370 -> 0,310
12:17:00.370 -> 0,311
12:17:00.370 -> 0,310
12:17:00.370 -> 0,312
12:17:00.471 -> 0,310
12:17:00.471 -> 0,312
12:17:00.471 -> 0,309
12:17:00.471 -> 0,310
12:17:00.471 -> 0,310
12:17:00.545 -> 0,310
12:17:00.545 -> 0,310
12:17:00.545 -> 0,310
12:17:00.545 -> 0,310
12:17:00.648 -> 0,313
12:17:00.648 -> 0,310
12:17:00.648 -> 0,311
12:17:00.648 -> 0,310
12:17:00.648 -> 0,311
12:17:00.753 -> 0,311
12:17:00.753 -> 0,312
12:17:00.753 -> 0,309
12:17:00.753 -> 0,311
12:17:00.753 -> 0,309
12:17:00.824 -> 0,310
12:17:00.824 -> 0,311
12:17:00.824 -> 0,309
12:17:00.824 -> 0,310
12:17:00.927 -> 0,311
12:17:00.927 -> 0,312
12:17:00.927 -> 0,311
12:17:00.927 -> 0,310
12:17:00.927 -> 0,311
12:17:00.998 -> 0,311
12:17:00.998 -> 0,312
12:17:00.998 -> 0,311
12:17:00.998 -> 0,310
12:17:01.098 -> 0,311
12:17:01.098 -> 0,312
12:17:01.098 -> 0,311
12:17:01.098 -> 0,310
12:17:01.098 -> 0,309
12:17:01.201 -> 0,310
12:17:01.201 -> 0,310
12:17:01.201 -> 0,311
12:17:01.201 -> 0,311
12:17:01.273 -> 0,312
12:17:01.273 -> 0,309
12:17:01.273 -> 0,312
12:17:01.273 -> 0,311
12:17:01.273 -> 0,311
12:17:01.377 -> 0,310
12:17:01.377 -> 0,311
12:17:01.377 -> 0,311
12:17:01.377 -> 0,313
12:17:01.377 -> 0,310
12:17:01.480 -> 0,310
12:17:01.480 -> 0,311
12:17:01.480 -> 0,311
12:17:01.480 -> 0,312
12:17:01.550 -> 0,310
12:17:01.550 -> 0,311
12:17:01.550 -> 0,312
12:17:01.550 -> 0,311
12:17:01.550 -> 0,311
12:17:01.661 -> 0,311
12:17:01.661 -> 0,310
12:17:01.661 -> 0,311
12:17:01.661 -> 0,312
12:17:01.733 -> 0,312
12:17:01.733 -> 0,312
12:17:01.733 -> 0,309
12:17:01.733 -> 0,310
12:17:01.733 -> 0,311
12:17:01.833 -> 0,312
12:17:01.833 -> 0,311
12:17:01.833 -> 0,311
12:17:01.833 -> 0,312
12:17:01.933 -> 0,312
12:17:01.933 -> 0,311
12:17:01.933 -> 0,310
12:17:01.933 -> 0,310
12:17:01.933 -> 0,310
12:17:02.005 -> 0,311
12:17:02.005 -> 0,311
12:17:02.005 -> 0,310
12:17:02.005 -> 0,310
12:17:02.005 -> 0,310
12:17:02.113 -> 0,311
12:17:02.113 -> 0,312
12:17:02.113 -> 0,310
12:17:02.113 -> 0,310
12:17:02.186 -> 0,311
12:17:02.186 -> 0,311
12:17:02.186 -> 0,313
12:17:02.186 -> 0,310
12:17:02.186 -> 0,309
12:17:02.296 -> 0,310
12:17:02.296 -> 0,311
12:17:02.296 -> 0,311
12:17:02.296 -> 0,311
12:17:02.368 -> 0,311
12:17:02.368 -> 0,311
12:17:02.368 -> 0,311
12:17:02.368 -> 0,312
12:17:02.368 -> 0,312
12:17:02.476 -> 0,312
12:17:02.476 -> 0,312
12:17:02.476 -> 0,312
12:17:02.476 -> 0,313
12:17:02.578 -> 0,312
12:17:02.578 -> 0,310
12:17:02.578 -> 0,310
12:17:02.578 -> 0,311
12:17:02.578 -> 0,311
12:17:02.649 -> 0,311
12:17:02.649 -> 0,311
12:17:02.649 -> 0,311
12:17:02.649 -> 0,312
12:17:02.649 -> 0,311
12:17:02.760 -> 0,310
12:17:02.760 -> 0,311
12:17:02.760 -> 0,311
12:17:02.760 -> 0,312
12:17:02.828 -> 0,312
12:17:02.828 -> 0,311
12:17:02.828 -> 0,311
12:17:02.828 -> 0,310
12:17:02.828 -> 0,312
12:17:02.934 -> 0,313
12:17:02.934 -> 0,313
12:17:02.934 -> 0,311
12:17:02.934 -> 0,311
12:17:03.003 -> 0,312
12:17:03.003 -> 0,312
12:17:03.003 -> 0,311
12:17:03.003 -> 0,309
12:17:03.003 -> 0,311
12:17:03.110 -> 0,312
12:17:03.110 -> 0,312
12:17:03.110 -> 0,310
12:17:03.110 -> 0,310
12:17:03.212 -> 0,312
12:17:03.212 -> 0,311
12:17:03.212 -> 0,311
12:17:03.212 -> 0,311
12:17:03.212 -> 0,311
12:17:03.318 -> 0,311
12:17:03.318 -> 0,311
12:17:03.318 -> 0,311
12:17:03.318 -> 0,312
12:17:03.318 -> 0,310
12:17:03.387 -> 0,310
12:17:03.387 -> 0,311
12:17:03.387 -> 0,312
12:17:03.387 -> 0,311
12:17:03.488 -> 0,310
12:17:03.488 -> 0,310
12:17:03.488 -> 0,313
12:17:03.488 -> 0,311
12:17:03.488 -> 0,311
12:17:03.557 -> 0,311
12:17:03.557 -> 0,311
12:17:03.557 -> 0,312
12:17:03.557 -> 0,311
12:17:03.659 -> 0,311
12:17:03.659 -> 0,313
12:17:03.659 -> 0,309
12:17:03.659 -> 0,310
12:17:03.659 -> 0,311
12:17:03.760 -> 0,311
12:17:03.760 -> 0,312
12:17:03.760 -> 0,311
12:17:03.760 -> 0,311
12:17:03.833 -> 0,313
12:17:03.833 -> 0,311
12:17:03.833 -> 0,311
12:17:03.833 -> 0,309
12:17:03.833 -> 0,312
12:17:03.945 -> 0,312
12:17:03.945 -> 0,311
12:17:03.945 -> 0,309
12:17:03.945 -> 0,312
12:17:03.945 -> 0,311
12:17:04.012 -> 0,311
12:17:04.012 -> 0,311
12:17:04.012 -> 0,311
12:17:04.012 -> 0,312
12:17:04.121 -> 0,311
12:17:04.121 -> 0,312
12:17:04.121 -> 0,312
12:17:04.121 -> 0,310
12:17:04.121 -> 0,311
12:17:04.194 -> 0,311
12:17:04.194 -> 0,311
12:17:04.194 -> 0,311
12:17:04.194 -> 0,311
12:17:04.305 -> 0,311
12:17:04.305 -> 0,312
12:17:04.305 -> 0,312
12:17:04.305 -> 0,311
12:17:04.305 -> 0,312
12:17:04.373 -> 0,312
12:17:04.373 -> 0,312
12:17:04.373 -> 0,313
12:17:04.373 -> 0,312
12:17:04.482 -> 0,312
12:17:04.482 -> 0,311
12:17:04.482 -> 0,311
12:17:04.482 -> 0,310
12:17:04.482 -> 0,312
12:17:04.591 -> 0,311
12:17:04.591 -> 0,311
12:17:04.591 -> 0,312
12:17:04.591 -> 0,312
12:17:04.591 -> 0,311
12:17:04.662 -> 0,312
12:17:04.662 -> 0,311
12:17:04.662 -> 0,314
12:17:04.662 -> 0,312
12:17:04.767 -> 0,312
12:17:04.767 -> 0,311
12:17:04.767 -> 0,310
12:17:04.767 -> 0,310
12:17:04.767 -> 0,312
12:17:04.839 -> 0,311
12:17:04.839 -> 0,311
12:17:04.839 -> 0,311
12:17:04.839 -> 0,311
12:17:04.945 -> 0,313
12:17:04.945 -> 0,312
12:17:04.945 -> 0,311
12:17:04.945 -> 0,311
12:17:04.945 -> 0,312
12:17:05.015 -> 0,313
12:17:05.015 -> 0,313
12:17:05.015 -> 0,312
12:17:05.015 -> 0,311
12:17:05.121 -> 0,312
12:17:05.121 -> 0,312
12:17:05.121 -> 0,311
12:17:05.121 -> 0,311
12:17:05.121 -> 0,312
12:17:05.224 -> 0,312
12:17:05.224 -> 0,312
12:17:05.224 -> 0,313
12:17:05.224 -> 0,312
12:17:05.224 -> 0,312
12:17:05.295 -> 0,312
12:17:05.295 -> 0,312
12:17:05.295 -> 0,312
12:17:05.295 -> 0,312
12:17:05.400 -> 0,311
12:17:05.400 -> 0,312
12:17:05.400 -> 0,311
12:17:05.400 -> 0,311
12:17:05.400 -> 0,310
12:17:05.471 -> 0,311
12:17:05.471 -> 0,312
12:17:05.471 -> 0,313
12:17:05.471 -> 0,312
12:17:05.581 -> 0,311
12:17:05.581 -> 0,311
12:17:05.581 -> 0,311
12:17:05.581 -> 0,312
12:17:05.581 -> 0,310
12:17:05.652 -> 0,311
12:17:05.652 -> 0,312
12:17:05.652 -> 0,312
12:17:05.652 -> 0,312
12:17:05.753 -> 0,313
12:17:05.753 -> 0,311
12:17:05.753 -> 0,311
12:17:05.753 -> 0,312
12:17:05.753 -> 0,312
12:17:05.858 -> 0,313
12:17:05.858 -> 0,311
12:17:05.858 -> 0,312
12:17:05.858 -> 0,313
12:17:05.858 -> 0,312
12:17:05.930 -> 0,311
12:17:05.930 -> 0,311
12:17:05.930 -> 0,310
12:17:05.930 -> 0,311
12:17:06.038 -> 0,312
12:17:06.038 -> 0,313
12:17:06.038 -> 0,311
12:17:06.038 -> 0,312
12:17:06.038 -> 0,313
12:17:06.109 -> 0,313
12:17:06.109 -> 0,312
12:17:06.109 -> 0,312
12:17:06.109 -> 0,313
12:17:06.210 -> 0,313
12:17:06.210 -> 0,312
12:17:06.210 -> 0,312
12:17:06.210 -> 0,311
12:17:06.210 -> 0,311
12:17:06.311 -> 0,313
12:17:06.311 -> 0,313
12:17:06.311 -> 0,311
12:17:06.311 -> 0,311
12:17:06.419 -> 0,311
12:17:06.419 -> 0,312
12:17:06.419 -> 0,312
12:17:06.419 -> 0,311
12:17:06.419 -> 0,312
12:17:06.494 -> 0,311
12:17:06.494 -> 0,313
12:17:06.494 -> 0,313
12:17:06.494 -> 0,311
12:17:06.494 -> 0,311
12:17:06.596 -> 0,311
12:17:06.596 -> 0,312
12:17:06.596 -> 0,312
12:17:06.596 -> 0,311
12:17:06.664 -> 0,311
12:17:06.664 -> 0,312
12:17:06.664 -> 0,312
12:17:06.664 -> 0,313
12:17:06.664 -> 0,312
12:17:06.777 -> 0,312
12:17:06.777 -> 0,312
12:17:06.777 -> 0,313
12:17:06.777 -> 0,313
12:17:06.845 -> 0,312
12:17:06.845 -> 0,311
12:17:06.845 -> 0,311
12:17:06.845 -> 0,311
12:17:06.845 -> 0,313
12:17:06.947 -> 0,312
12:17:06.947 -> 0,312
12:17:06.947 -> 0,312
12:17:06.947 -> 0,313
12:17:07.061 -> 0,311
12:17:07.061 -> 0,311
12:17:07.061 -> 0,310
12:17:07.061 -> 0,312
12:17:07.061 -> 0,313
12:17:07.129 -> 0,313
12:17:07.129 -> 0,311
12:17:07.129 -> 0,312
12:17:07.129 -> 0,311
12:17:07.129 -> 0,313
12:17:07.234 -> 0,313
12:17:07.234 -> 0,312
12:17:07.234 -> 0,313
12:17:07.234 -> 0,313
12:17:07.309 -> 0,312
12:17:07.309 -> 0,313
12:17:07.309 -> 0,311
12:17:07.309 -> 0,310
12:17:07.309 -> 0,313
12:17:07.419 -> 0,313
12:17:07.419 -> 0,313
12:17:07.419 -> 0,312
12:17:07.419 -> 0,311
12:17:07.495 -> 0,312
12:17:07.495 -> 0,311
12:17:07.495 -> 0,312
12:17:07.495 -> 0,312
12:17:07.495 -> 0,312
12:17:07.596 -> 0,312
12:17:07.596 -> 0,313
12:17:07.596 -> 0,312
12:17:07.596 -> 0,312
12:17:07.668 -> 0,310
12:17:07.668 -> 0,312
12:17:07.668 -> 0,312
12:17:07.668 -> 0,312
12:17:07.668 -> 0,311
12:17:07.772 -> 0,312
12:17:07.772 -> 0,312
12:17:07.772 -> 0,313
12:17:07.772 -> 0,312
12:17:07.772 -> 0,311
12:17:07.879 -> 0,311
12:17:07.879 -> 0,312
12:17:07.879 -> 0,312
12:17:07.879 -> 0,312
12:17:07.947 -> 0,311
12:17:07.947 -> 0,312
12:17:07.947 -> 0,311
12:17:07.947 -> 0,312
12:17:07.947 -> 0,313
12:17:08.053 -> 0,312
