// up to max 1900 psi, opened motor fully and then started measuring pressure.
14:09:52.048 -> -8250,183
14:09:52.048 -> -8250,183
14:09:52.081 -> -8250,184
14:09:52.081 -> -8250,183
14:09:52.115 -> -8250,184
14:09:52.115 -> -8250,183
14:09:52.149 -> -8250,184
14:09:52.182 -> -8250,183
14:09:52.182 -> -8250,184
14:09:52.215 -> -8250,183
14:09:52.215 -> -8250,183
14:09:52.249 -> -8250,184
14:09:52.282 -> -8250,183
14:09:52.282 -> -8250,184
14:09:52.315 -> -8250,182
14:09:52.315 -> -8250,182
14:09:52.348 -> -8250,182
14:09:52.382 -> -8250,182
14:09:52.382 -> -8250,184
14:09:52.419 -> -8250,182
14:09:52.419 -> -8250,184
14:09:52.452 -> -8250,182
14:09:52.486 -> -8250,184
14:09:52.486 -> -8250,183
14:09:52.519 -> -8250,184
14:09:52.519 -> -8250,183
14:09:52.552 -> -8250,183
14:09:52.586 -> -8250,183
14:09:52.586 -> -8250,183
14:09:52.620 -> -8250,184
14:09:52.620 -> -8250,183
14:09:52.657 -> -8250,183
14:09:52.657 -> -8250,183
14:09:52.690 -> -8250,183
14:09:52.723 -> -8250,183
14:09:52.723 -> -8250,183
14:09:52.756 -> -8250,184
14:09:52.756 -> -8250,183
14:09:52.790 -> -8250,184
14:09:52.823 -> -8250,184
14:09:52.823 -> -8250,183
14:09:52.856 -> -8250,184
14:09:52.856 -> -8250,183
14:09:52.893 -> -8250,184
14:09:52.931 -> -8250,183
14:09:52.931 -> -8250,183
14:09:52.964 -> -8250,183
14:09:52.964 -> -8250,184
14:09:53.000 -> -8250,183
14:09:53.000 -> -8250,183
14:09:53.036 -> -8250,183
14:09:53.036 -> -8250,183
14:09:53.069 -> -8250,183
14:09:53.103 -> -8250,183
14:09:53.103 -> -8250,184
14:09:53.137 -> -8250,183
14:09:53.137 -> -8250,184
14:09:53.173 -> -8250,183
14:09:53.206 -> -8250,182
14:09:53.206 -> -8250,184
14:09:53.240 -> -8250,183
14:09:53.240 -> -8250,184
14:09:53.273 -> -8250,182
14:09:53.307 -> -8250,184
14:09:53.307 -> -8250,183
14:09:53.340 -> -8250,184
14:09:53.340 -> -8250,183
14:09:53.373 -> -8250,184
14:09:53.408 -> -8250,185
14:09:53.408 -> -8250,183
14:09:53.447 -> -8250,185
14:09:53.447 -> -8250,183
14:09:53.484 -> -8250,184
14:09:53.484 -> -8250,183
14:09:53.518 -> -8250,184
14:09:53.518 -> -8250,183
14:09:53.555 -> -8250,183
14:09:53.555 -> -8250,183
14:09:53.590 -> -8250,183
14:09:53.624 -> -8250,185
14:09:53.624 -> -8250,183
14:09:53.661 -> -8250,185
14:09:53.661 -> -8250,182
14:09:53.697 -> -8250,183
14:09:53.697 -> -8250,183
14:09:53.730 -> -8250,184
14:09:53.764 -> -8250,184
14:09:53.764 -> -8250,183
14:09:53.797 -> -8250,183
14:09:53.797 -> -8250,182
14:09:53.830 -> -8250,184
14:09:53.864 -> -8250,183
14:09:53.864 -> -8250,184
14:09:53.897 -> -8250,183
14:09:53.897 -> -8250,182
14:09:53.930 -> -8250,183
14:09:53.967 -> -8250,182
14:09:53.967 -> -8250,184
14:09:54.002 -> -8250,183
14:09:54.002 -> -8250,183
14:09:54.036 -> -8250,183
14:09:54.036 -> -8250,183
14:09:54.069 -> -8250,183
14:09:54.102 -> -8250,184
14:09:54.102 -> -8250,184
14:09:54.136 -> -8250,183
14:09:54.136 -> -8250,184
14:09:54.169 -> -8250,183
14:09:54.204 -> -8250,184
14:09:54.204 -> -8250,184
14:09:54.240 -> -8250,183
14:09:54.240 -> -8250,184
14:09:54.273 -> -8250,183
14:09:54.308 -> -8250,184
14:09:54.308 -> -8250,184
14:09:54.343 -> -8250,184
14:09:54.343 -> -8250,183
14:09:54.377 -> -8250,184
14:09:54.377 -> -8250,183
14:09:54.413 -> -8250,183
14:09:54.447 -> -8250,184
14:09:54.447 -> -8250,182
14:09:54.484 -> -8250,184
14:09:54.484 -> -8250,182
14:09:54.521 -> -8250,183
14:09:54.521 -> -8250,183
14:09:54.556 -> -8250,184
14:09:54.556 -> -8250,183
14:09:54.589 -> -8250,184
14:09:54.623 -> -8250,184
14:09:54.623 -> -8250,183
14:09:54.656 -> -8250,184
14:09:54.656 -> -8250,183
14:09:54.691 -> -8250,183
14:09:54.729 -> -8250,184
14:09:54.729 -> -8250,183
14:09:54.764 -> -8250,182
14:09:54.764 -> -8250,184
14:09:54.800 -> -8250,184
14:09:54.800 -> -8250,183
14:09:54.836 -> -8250,183
14:09:54.836 -> -8250,182
14:09:54.869 -> -8250,183
14:09:54.904 -> -8250,183
14:09:54.904 -> -8250,184
14:09:54.940 -> -8250,184
14:09:54.940 -> -8250,184
14:09:54.973 -> -8250,183
14:09:55.006 -> -8250,184
14:09:55.006 -> -8250,183
14:09:55.040 -> -8250,184
14:09:55.040 -> -8250,184
14:09:55.073 -> -8250,183
14:09:55.108 -> -8250,184
14:09:55.108 -> -8250,184
14:09:55.146 -> -8250,184
14:09:55.146 -> -8250,183
14:09:55.180 -> -8250,183
14:09:55.180 -> -8250,184
14:09:55.214 -> -8250,183
14:09:55.214 -> -8250,184
14:09:55.248 -> -8250,184
14:09:55.281 -> -8250,183
14:09:55.281 -> -8250,183
14:09:55.315 -> -8250,183
14:09:55.315 -> -8250,183
14:09:55.348 -> -8250,183
14:09:55.381 -> -8250,184
14:09:55.381 -> -8250,183
14:09:55.418 -> -8250,184
14:09:55.418 -> -8250,182
14:09:55.452 -> -8250,183
14:09:55.485 -> -8250,182
14:09:55.485 -> -8250,183
14:09:55.519 -> -8250,183
14:09:55.519 -> -8250,183
14:09:55.552 -> -8250,183
14:09:55.589 -> -8250,183
14:09:55.589 -> -8250,184
14:09:55.623 -> -8250,183
14:09:55.623 -> -8250,183
14:09:55.656 -> -8250,184
14:09:55.656 -> -8250,183
14:09:55.689 -> -8250,184
14:09:55.723 -> -8250,182
14:09:55.723 -> -8250,184
14:09:55.764 -> -8250,183
14:09:55.764 -> -8250,184
14:09:55.797 -> -8250,183
14:09:55.797 -> -8250,184
14:09:55.831 -> -8250,183
14:09:55.865 -> -8250,183
14:09:55.865 -> -8250,182
14:09:55.898 -> -8250,182
14:09:55.898 -> -8250,183
14:09:55.932 -> -8250,183
14:09:55.965 -> -8250,183
14:09:55.965 -> -8250,183
14:09:56.000 -> -8250,184
14:09:56.000 -> -8250,182
14:09:56.035 -> -8250,183
14:09:56.035 -> -8250,183
14:09:56.072 -> -8250,183
14:09:56.108 -> -8250,183
14:09:56.108 -> -8250,183
14:09:56.141 -> -8250,183
14:09:56.141 -> -8250,183
14:09:56.177 -> -8250,184
14:09:56.177 -> -8250,184
14:09:56.212 -> -8250,184
14:09:56.246 -> -8250,183
14:09:56.246 -> -8250,183
14:09:56.280 -> -8250,183
14:09:56.280 -> -8250,183
14:09:56.313 -> -8250,184
14:09:56.347 -> -8250,184
14:09:56.347 -> -8250,184
14:09:56.381 -> -8250,183
14:09:56.381 -> -8250,184
14:09:56.415 -> -8250,183
14:09:56.415 -> -8250,185
14:09:56.448 -> -8250,183
14:09:56.483 -> -8250,184
14:09:56.483 -> -8250,182
14:09:56.519 -> -8250,183
14:09:56.519 -> -8250,183
14:09:56.552 -> -8250,183
14:09:56.585 -> -8250,183
14:09:56.585 -> -8250,182
14:09:56.619 -> -8250,183
14:09:56.619 -> -8250,182
14:09:56.652 -> -8250,184
14:09:56.685 -> -8250,182
14:09:56.685 -> -8250,184
14:09:56.721 -> -8250,183
14:09:56.721 -> -8250,184
14:09:56.755 -> -8250,183
14:09:56.755 -> -8250,183
14:09:56.791 -> -8250,183
14:09:56.825 -> -8250,183
14:09:56.825 -> -8250,184
14:09:56.863 -> -8250,183
14:09:56.863 -> -8250,183
14:09:56.898 -> -8250,183
14:09:56.898 -> -8250,183
14:09:56.933 -> -8250,183
14:09:56.969 -> -8250,183
14:09:56.969 -> -8250,184
14:09:57.004 -> -8250,182
14:09:57.004 -> -8250,184
14:09:57.040 -> -8250,183
14:09:57.040 -> -8250,184
14:09:57.079 -> -8250,182
14:09:57.079 -> -8250,183
14:09:57.116 -> -8250,184
14:09:57.116 -> -8250,182
14:09:57.150 -> -8250,183
14:09:57.187 -> -8250,183
14:09:57.187 -> -8250,183
14:09:57.225 -> -8250,183
14:09:57.225 -> -8250,183
14:09:57.261 -> -8250,184
14:09:57.261 -> -8250,183
14:09:57.298 -> -8250,183
14:09:57.298 -> -8250,183
14:09:57.332 -> -8250,183
14:09:57.369 -> -8250,183
14:09:57.369 -> -8250,183
14:09:57.404 -> -8250,183
14:09:57.404 -> -8250,185
14:09:57.442 -> -8250,182
14:09:57.442 -> -8250,184
14:09:57.475 -> -8250,183
14:09:57.475 -> -8250,183
14:09:57.514 -> -8250,183
14:09:57.514 -> -8250,183
14:09:57.549 -> -8250,183
14:09:57.585 -> -8250,182
14:09:57.585 -> -8250,183
14:09:57.619 -> -8250,182
14:09:57.619 -> -8250,183
14:09:57.653 -> -8250,184
14:09:57.690 -> -8250,183
14:09:57.690 -> -8250,183
14:09:57.726 -> -8250,183
14:09:57.726 -> -8250,184
14:09:57.760 -> -8250,183
14:09:57.760 -> -8250,183
14:09:57.800 -> -8250,183
14:09:57.800 -> -8250,183
14:09:57.835 -> -8250,183
14:09:57.835 -> -8250,183
14:09:57.871 -> -8250,183
14:09:57.908 -> -8250,184
14:09:57.908 -> -8250,182
14:09:57.942 -> -8250,183
14:09:57.942 -> -8250,183
14:09:57.977 -> -8250,183
14:09:57.977 -> -8250,183
14:09:58.013 -> -8250,183
14:09:58.049 -> -8250,183
14:09:58.049 -> -8250,183
14:09:58.083 -> -8250,183
14:09:58.083 -> -8250,182
14:09:58.117 -> -8250,183
14:09:58.117 -> -8250,183
14:09:58.151 -> -8250,184
14:09:58.185 -> -8250,183
14:09:58.185 -> -8250,183
14:09:58.219 -> -8250,183
14:09:58.219 -> -8250,183
14:09:58.252 -> -8250,184
14:09:58.287 -> -8250,183
14:09:58.287 -> -8250,184
14:09:58.323 -> -8250,182
14:09:58.323 -> -8250,184
14:09:58.359 -> -8250,183
14:09:58.359 -> -8250,183
14:09:58.397 -> -8250,183
14:09:58.397 -> -8250,182
14:09:58.430 -> -8250,184
14:09:58.463 -> -8250,183
14:09:58.463 -> -8250,183
14:09:58.497 -> -8250,182
14:09:58.497 -> -8250,184
14:09:58.530 -> -8250,182
14:09:58.565 -> -8250,185
14:09:58.565 -> -8250,183
14:09:58.598 -> -8250,183
14:09:58.598 -> -8250,183
14:09:58.631 -> -8250,183
14:09:58.665 -> -8250,184
14:09:58.665 -> -8250,183
14:09:58.699 -> -8250,182
14:09:58.699 -> -8250,183
14:09:58.735 -> -8250,184
14:09:58.735 -> -8250,183
14:09:58.769 -> -8250,183
14:09:58.804 -> -8250,184
14:09:58.804 -> -8250,184
14:09:58.842 -> -8250,183
14:09:58.842 -> -8250,183
14:09:58.876 -> -8250,185
14:09:58.876 -> -8250,184
14:09:58.913 -> -8250,184
14:09:58.946 -> -8250,184
14:09:58.946 -> -8250,183
14:09:58.982 -> -8250,183
14:09:58.982 -> -8250,183
14:09:59.017 -> -8250,183
14:09:59.017 -> -8250,183
14:09:59.052 -> -8250,183
14:09:59.085 -> -8250,182
14:09:59.085 -> -8250,183
14:09:59.119 -> -8250,182
14:09:59.119 -> -8250,183
14:09:59.152 -> -8250,183
14:09:59.187 -> -8250,184
14:09:59.187 -> -8250,183
14:09:59.224 -> -8250,184
14:09:59.224 -> -8250,183
14:09:59.260 -> -8250,183
14:09:59.260 -> -8250,184
14:09:59.300 -> -8250,182
14:09:59.300 -> -8250,183
14:09:59.333 -> -8250,182
14:09:59.369 -> -8250,184
14:09:59.369 -> -8250,183
14:09:59.404 -> -8250,184
14:09:59.404 -> -8250,182
14:09:59.442 -> -8250,183
14:09:59.442 -> -8250,183
14:09:59.477 -> -8250,183
14:09:59.477 -> -8250,184
14:09:59.513 -> -8250,183
14:09:59.513 -> -8250,183
14:09:59.547 -> -8250,183
14:09:59.585 -> -8250,184
14:09:59.585 -> -8250,183
14:09:59.618 -> -8250,184
14:09:59.618 -> -8250,184
14:09:59.651 -> -8250,184
14:09:59.687 -> -8250,184
14:09:59.687 -> -8250,183
14:09:59.725 -> -8250,184
14:09:59.725 -> -8250,183
14:09:59.758 -> -8250,184
14:09:59.758 -> -8250,184
14:09:59.796 -> -8250,184
14:09:59.796 -> -8250,183
14:09:59.832 -> -8250,184
14:09:59.869 -> -8250,183
14:09:59.869 -> -8250,184
14:09:59.903 -> -8250,183
14:09:59.903 -> -8250,182
14:09:59.936 -> -8250,183
14:09:59.936 -> -8250,182
14:09:59.973 -> -8250,184
14:10:00.008 -> -8250,183
14:10:00.008 -> -8250,184
14:10:00.047 -> -8250,182
14:10:00.047 -> -8250,184
14:10:00.081 -> -8250,183
14:10:00.081 -> -8250,184
14:10:00.118 -> -8250,183
14:10:00.118 -> -8250,183
14:10:00.152 -> -8250,184
14:10:00.187 -> -8250,183
14:10:00.187 -> -8250,184
14:10:00.224 -> -8250,183
14:10:00.224 -> -8250,184
14:10:00.258 -> -8250,183
14:10:00.258 -> -8250,184
14:10:00.297 -> -8250,184
14:10:00.297 -> -8250,184
14:10:00.332 -> -8250,183
14:10:00.369 -> -8250,183
14:10:00.369 -> -8250,184
14:10:00.403 -> -8250,184
14:10:00.403 -> -8250,184
14:10:00.439 -> -8250,183
14:10:00.439 -> -8250,183
14:10:00.472 -> -8250,182
14:10:00.508 -> -8250,183
14:10:00.508 -> -8250,183
14:10:00.543 -> -8250,184
14:10:00.543 -> -8250,182
14:10:00.582 -> -8250,183
14:10:00.582 -> -8250,183
14:10:00.615 -> -8250,183
14:10:00.615 -> -8250,183
14:10:00.652 -> -8250,183
14:10:00.686 -> -8250,183
14:10:00.686 -> -8250,183
14:10:00.721 -> -8250,183
14:10:00.721 -> -8250,183
14:10:00.756 -> -8250,185
14:10:00.756 -> -8250,183
14:10:00.791 -> -8250,184
14:10:00.825 -> -8250,182
14:10:00.825 -> -8250,184
14:10:00.861 -> -8250,183
14:10:00.861 -> -8250,184
14:10:00.896 -> -8250,183
14:10:00.896 -> -8250,182
14:10:00.930 -> -8250,183
14:10:00.966 -> -8250,183
14:10:00.966 -> -8250,185
14:10:00.999 -> -8250,183
14:10:00.999 -> -8250,183
14:10:01.035 -> -8250,183
14:10:01.035 -> -8250,184
14:10:01.068 -> -8250,183
14:10:01.104 -> -8250,184
14:10:01.104 -> -8250,184
14:10:01.138 -> -8250,183
14:10:01.138 -> -8250,183
14:10:01.172 -> -8250,183
14:10:01.207 -> -8250,183
14:10:01.207 -> -8250,183
14:10:01.241 -> -8250,184
14:10:01.241 -> -8250,182
14:10:01.280 -> -8250,184
14:10:01.280 -> -8250,182
14:10:01.314 -> -8250,184
14:10:01.314 -> -8250,183
14:10:01.348 -> -8250,184
14:10:01.383 -> -8250,183
14:10:01.383 -> -8250,183
14:10:01.416 -> -8250,184
14:10:01.416 -> -8250,183
14:10:01.452 -> -8250,184
14:10:01.485 -> -8250,183
14:10:01.485 -> -8250,185
14:10:01.520 -> -8250,182
14:10:01.520 -> -8250,184
14:10:01.556 -> -8250,183
14:10:01.556 -> -8250,185
14:10:01.591 -> -8250,184
14:10:01.642 -> -8250,184
14:10:01.642 -> -8250,183
14:10:01.642 -> -8250,184
14:10:01.692 -> -8250,183
14:10:01.692 -> -8250,184
14:10:01.742 -> -8250,184
14:10:01.742 -> -8250,182
14:10:01.742 -> -8250,183
14:10:01.775 -> -8250,182
14:10:01.775 -> -8250,184
14:10:01.808 -> -8250,184
14:10:01.841 -> -8250,183
14:10:01.841 -> -8250,183
14:10:01.900 -> -8250,183
14:10:01.900 -> -8250,183
14:10:01.900 -> -8250,184
14:10:01.942 -> -8250,183
14:10:01.942 -> -8250,183
14:10:01.977 -> -8250,183
14:10:01.977 -> -8250,183
14:10:02.026 -> -8250,183
14:10:02.026 -> -8250,183
14:10:02.082 -> -8250,183
14:10:02.082 -> -8250,183
14:10:02.082 -> -8250,183
14:10:02.128 -> -8250,183
14:10:02.128 -> -8250,184
14:10:02.175 -> -8250,183
14:10:02.175 -> -8250,183
14:10:02.175 -> -8250,184
14:10:02.223 -> -8250,183
14:10:02.223 -> -8250,184
14:10:02.259 -> -8250,183
14:10:02.259 -> -8250,185
14:10:02.306 -> -8250,183
14:10:02.306 -> -8250,184
14:10:02.353 -> -8250,183
14:10:02.353 -> -8250,184
14:10:02.353 -> -8250,183
14:10:02.387 -> -8250,184
14:10:02.425 -> -8250,184
14:10:02.425 -> -8250,183
14:10:02.459 -> -8250,184
14:10:02.459 -> -8250,183
14:10:02.508 -> -8250,184
14:10:02.508 -> -8250,184
14:10:02.553 -> -8250,185
14:10:02.553 -> -8250,183
14:10:02.553 -> -8250,184
14:10:02.605 -> -8250,183
14:10:02.605 -> -8250,184
14:10:02.641 -> -8250,184
14:10:02.641 -> -8250,183
14:10:02.676 -> -8250,183
14:10:02.676 -> -8250,183
14:10:02.713 -> -8250,183
14:10:02.713 -> -8250,183
14:10:02.750 -> -8250,184
14:10:02.788 -> -8250,183
14:10:02.788 -> -8250,184
14:10:02.824 -> -8250,183
14:10:02.824 -> -8250,184
14:10:02.864 -> -8250,182
14:10:02.864 -> -8250,184
14:10:02.898 -> -8250,182
14:10:02.898 -> -8250,183
14:10:02.932 -> -8250,183
14:10:02.932 -> -8250,184
14:10:02.967 -> -8250,184
14:10:03.003 -> -8250,184
14:10:03.003 -> -8250,183
14:10:03.037 -> -8250,182
14:10:03.037 -> -8250,183
14:10:03.073 -> -8250,183
14:10:03.073 -> -8250,184
14:10:03.112 -> -8250,182
14:10:03.146 -> -8250,183
14:10:03.146 -> -8250,183
14:10:03.180 -> -8250,184
14:10:03.180 -> -8250,183
14:10:03.215 -> -8250,184
14:10:03.215 -> -8250,182
14:10:03.248 -> -8250,183
14:10:03.282 -> -8250,182
14:10:03.282 -> -8250,183
14:10:03.316 -> -8250,183
14:10:03.316 -> -8250,183
14:10:03.351 -> -8250,183
14:10:03.385 -> -8250,183
14:10:03.385 -> -8250,183
14:10:03.419 -> -8250,183
14:10:03.419 -> -8250,183
14:10:03.453 -> -8250,181
14:10:03.453 -> -8250,184
14:10:03.489 -> -8250,182
14:10:03.522 -> -8250,184
14:10:03.522 -> -8250,183
14:10:03.556 -> -8250,183
14:10:03.556 -> -8250,183
14:10:03.589 -> -8250,183
14:10:03.630 -> -8250,183
14:10:03.630 -> -8250,183
14:10:03.665 -> -8250,183
14:10:03.665 -> -8250,183
14:10:03.707 -> -8250,184
14:10:03.707 -> -8250,183
14:10:03.739 -> -8250,183
14:10:03.739 -> -8250,183
14:10:03.773 -> -8250,183
14:10:03.773 -> -8250,183
14:10:03.812 -> -8250,183
14:10:03.847 -> -8250,183
14:10:03.847 -> -8250,184
14:10:03.881 -> -8250,183
14:10:03.881 -> -8250,183
14:10:03.914 -> -8250,183
14:10:03.914 -> -8250,184
14:10:03.951 -> -8250,184
14:10:03.987 -> -8250,184
14:10:03.987 -> -8250,183
14:10:04.024 -> -8250,182
14:10:04.024 -> -8250,184
14:10:04.058 -> -8250,183
14:10:04.058 -> -8250,184
14:10:04.094 -> -8250,183
14:10:04.094 -> -8250,183
14:10:04.130 -> -8250,184
14:10:04.167 -> -8250,183
14:10:04.167 -> -8250,184
14:10:04.204 -> -8250,183
14:10:04.204 -> -8250,183
14:10:04.239 -> -8250,182
14:10:04.239 -> -8250,184
14:10:04.275 -> -8250,183
14:10:04.275 -> -8250,184
14:10:04.313 -> -8250,182
14:10:04.313 -> -8250,183
14:10:04.349 -> -8250,182
14:10:04.384 -> -8250,183
14:10:04.384 -> -8250,184
14:10:04.418 -> -8250,185
14:10:04.418 -> -8250,183
14:10:04.455 -> -8250,183
14:10:04.455 -> -8250,183
14:10:04.491 -> -8250,184
14:10:04.524 -> -8250,184
14:10:04.524 -> -8250,184
14:10:04.560 -> -8250,183
14:10:04.560 -> -8250,182
14:10:04.597 -> -8250,184
14:10:04.597 -> -8250,182
14:10:04.633 -> -8250,184
14:10:04.633 -> -8250,183
14:10:04.668 -> -8250,183
14:10:04.703 -> -8250,183
14:10:04.703 -> -8250,183
14:10:04.739 -> -8250,182
14:10:04.739 -> -8250,184
14:10:04.772 -> -8250,182
14:10:04.772 -> -8250,183
14:10:04.806 -> -8250,183
14:10:04.845 -> -8250,183
14:10:04.845 -> -8250,183
14:10:04.881 -> -8250,184
14:10:04.881 -> -8250,183
14:10:04.914 -> -8250,183
14:10:04.914 -> -8250,183
14:10:04.951 -> -8250,183
14:10:04.986 -> -8250,183
14:10:04.986 -> -8250,183
14:10:05.024 -> -8250,183
14:10:05.024 -> -8250,183
14:10:05.059 -> -8250,184
14:10:05.059 -> -8250,183
14:10:05.093 -> -8250,183
14:10:05.093 -> -8250,182
14:10:05.130 -> -8250,183
14:10:05.168 -> -8250,183
14:10:05.168 -> -8250,183
14:10:05.202 -> -8250,183
14:10:05.202 -> -8250,184
14:10:05.235 -> -8250,183
14:10:05.235 -> -8250,183
14:10:05.268 -> -8250,184
14:10:05.303 -> -8250,183
14:10:05.303 -> -8250,184
14:10:05.342 -> -8250,183
14:10:05.342 -> -8250,183
14:10:05.376 -> -8250,182
14:10:05.376 -> -8250,184
14:10:05.465 -> -8250,184
14:10:05.465 -> -8250,184
14:10:05.465 -> -8250,184
14:10:05.465 -> -8250,183
14:10:05.486 -> -8250,183
14:10:05.523 -> -8250,183
14:10:05.523 -> -8250,184
14:10:05.561 -> -8250,184
14:10:05.561 -> -8250,183
14:10:05.599 -> -8250,184
14:10:05.599 -> -8250,184
14:10:05.635 -> -8250,183
14:10:05.635 -> -8250,184
14:10:05.672 -> -8250,183
14:10:05.707 -> -8250,183
14:10:05.707 -> -8250,183
14:10:05.741 -> -8250,182
14:10:05.741 -> -8250,182
14:10:05.776 -> -8250,183
14:10:05.776 -> -8250,183
14:10:05.810 -> -8250,183
14:10:05.845 -> -8250,183
14:10:05.845 -> -8250,183
14:10:05.879 -> -8250,184
14:10:05.879 -> -8250,182
14:10:05.913 -> -8250,184
14:10:05.913 -> -8250,182
14:10:05.950 -> -8250,183
14:10:05.988 -> -8250,182
14:10:05.988 -> -8250,184
14:10:06.024 -> -8250,183
14:10:06.024 -> -8250,184
14:10:06.058 -> -8250,183
14:10:06.058 -> -8250,184
14:10:06.096 -> -8250,184
14:10:06.096 -> -8250,183
14:10:06.131 -> -8250,184
14:10:06.164 -> -8250,183
14:10:06.164 -> -8250,183
14:10:06.200 -> -8250,183
14:10:06.200 -> -8250,183
14:10:06.235 -> -8250,183
14:10:06.235 -> -8250,184
14:10:06.268 -> -8250,183
14:10:06.303 -> -8250,184
14:10:06.303 -> -8250,183
14:10:06.339 -> -8250,183
14:10:06.339 -> -8250,183
14:10:06.374 -> -8250,184
14:10:06.374 -> -8250,183
14:10:06.409 -> -8250,183
14:10:06.448 -> -8250,183
14:10:06.448 -> -8250,183
14:10:06.486 -> -8250,183
14:10:06.486 -> -8250,183
14:10:06.520 -> -8250,183
14:10:06.520 -> -8250,183
14:10:06.553 -> -8250,183
14:10:06.553 -> -8250,183
14:10:06.589 -> -8250,183
14:10:06.625 -> -8250,183
14:10:06.625 -> -8250,184
14:10:06.659 -> -8250,182
14:10:06.659 -> -8250,184
14:10:06.696 -> -8250,183
14:10:06.696 -> -8250,183
14:10:06.730 -> -8250,183
14:10:06.769 -> -8250,184
14:10:06.769 -> -8250,182
14:10:06.803 -> -8250,183
14:10:06.803 -> -8250,183
14:10:06.840 -> -8250,183
14:10:06.840 -> -8250,183
14:10:06.874 -> -8250,183
14:10:06.874 -> -8250,183
14:10:06.908 -> -8250,183
14:10:06.944 -> -8250,183
14:10:06.944 -> -8250,182
14:10:06.979 -> -8250,184
14:10:06.979 -> -8250,182
14:10:07.013 -> -8250,183
14:10:07.013 -> -8250,182
14:10:07.047 -> -8250,184
14:10:07.081 -> -8250,183
14:10:07.081 -> -8250,184
14:10:07.121 -> -8250,183
14:10:07.121 -> -8250,184
14:10:07.154 -> -8250,182
14:10:07.154 -> -8250,183
14:10:07.188 -> -8250,183
14:10:07.224 -> -8250,184
14:10:07.224 -> -8250,183
14:10:07.258 -> -8250,183
14:10:07.258 -> -8250,183
14:10:07.297 -> -8250,183
14:10:07.297 -> -8250,184
14:10:07.332 -> -8250,183
14:10:07.332 -> -8250,183
14:10:07.368 -> -8250,183
14:10:07.403 -> -8250,183
14:10:07.403 -> -8250,182
14:10:07.438 -> -8250,184
14:10:07.438 -> -8250,182
14:10:07.474 -> -8250,184
14:10:07.474 -> -8250,184
14:10:07.513 -> -8250,183
14:10:07.513 -> -8250,184
14:10:07.546 -> -8250,182
14:10:07.579 -> -8250,183
14:10:07.579 -> -8250,184
14:10:07.613 -> -8250,183
14:10:07.613 -> -8250,183
14:10:07.646 -> -8250,183
14:10:07.682 -> -8250,183
14:10:07.682 -> -8250,184
14:10:07.720 -> -8250,184
14:10:07.720 -> -8250,183
14:10:07.763 -> -8250,183
14:10:07.763 -> -8250,183
14:10:07.790 -> -8250,182
14:10:07.838 -> -8250,184
14:10:07.838 -> -8250,183
14:10:07.838 -> -8250,183
14:10:07.877 -> -8250,182
14:10:07.913 -> -8250,183
14:10:07.913 -> -8250,183
14:10:07.939 -> -8250,183
14:10:07.939 -> -8250,183
14:10:07.968 -> -8250,184
14:10:08.003 -> -8250,184
14:10:08.003 -> -8250,184
14:10:08.037 -> -8250,183
14:10:08.037 -> -8250,183
14:10:08.069 -> -8250,183
14:10:08.106 -> -8250,183
14:10:08.106 -> -8250,184
14:10:08.139 -> -8250,183
14:10:08.139 -> -8250,183
14:10:08.173 -> -8250,183
14:10:08.173 -> -8250,183
14:10:08.207 -> -8250,183
14:10:08.241 -> -8250,184
14:10:08.241 -> -8250,183
14:10:08.276 -> -8250,184
14:10:08.276 -> -8250,182
14:10:08.313 -> -8250,184
14:10:08.313 -> -8250,183
14:10:08.348 -> -8250,183
14:10:08.384 -> -8250,183
14:10:08.384 -> -8250,183
14:10:08.422 -> -8250,183
14:10:08.422 -> -8250,183
14:10:08.471 -> -8250,182
14:10:08.471 -> -8250,183
14:10:08.505 -> -8250,184
14:10:08.505 -> -8250,182
14:10:08.533 -> -8250,183
14:10:08.533 -> -8250,183
14:10:08.579 -> -8250,184
14:10:08.612 -> -8250,183
14:10:08.612 -> -8250,183
14:10:08.648 -> -8250,183
14:10:08.648 -> -8250,184
14:10:08.673 -> -8250,183
14:10:08.673 -> -8250,184
14:10:08.706 -> -8250,183
14:10:08.745 -> -8250,184
14:10:08.745 -> -8250,183
14:10:08.779 -> -8250,184
14:10:08.779 -> -8250,183
14:10:08.815 -> -8250,184
14:10:08.815 -> -8250,183
14:10:08.848 -> -8250,184
14:10:08.886 -> -8250,183
14:10:08.886 -> -8250,184
14:10:08.922 -> -8250,183
14:10:08.922 -> -8250,184
14:10:08.955 -> -8250,183
14:10:08.955 -> -8250,183
14:10:08.989 -> -8250,184
14:10:09.028 -> -8250,183
14:10:09.028 -> -8250,183
14:10:09.069 -> -8250,183
14:10:09.069 -> -8250,182
14:10:09.101 -> -8250,184
14:10:09.101 -> -8250,183
14:10:09.137 -> -8250,182
14:10:09.137 -> -8250,183
14:10:09.172 -> -8250,182
